Name,ID,Ratings,Windows,Web,Mac,Linux
Outbreak,697834,30,False,True,False,False
Single Handedly Cooking with a Dragon,697532,15,True,False,False,False
Pacifist Bullet,697352,28,True,False,False,False
Jerkel Drive,699253,32,True,False,False,False
PopUp Hell,694258,38,False,True,False,False
Slash Control,700396,13,True,False,False,False
Space Slugger,693675,16,True,True,False,False
Key-log Catastrophe,698703,59,False,True,False,False
Student Shepherd,700042,10,True,False,False,True
MechaMayhem,696581,31,False,True,False,False
Peter the Painter: Out of Control (GMTK Jam),692938,21,True,True,True,False
Out Of Controls,697773,14,True,False,False,False
Malware Runner,700206,8,True,False,True,True
Gaz,695093,15,True,False,False,False
AboveTheVoid,696891,8,False,False,False,False
Nature Out of Control | GMTK 2020,700570,8,False,False,False,False
Snaky hero,696627,24,True,True,False,False
Lunch Rush!,698802,8,True,False,True,True
Police Vs Thieves,699848,8,True,False,False,False
And They Also Roll,696934,32,True,False,False,False
sketch on fire,697044,11,True,False,False,False
Field Frenzy,694822,141,True,True,True,True
By the Fates,696499,8,False,False,False,False
Nightmares of War,697727,8,True,False,False,False
Lab Rats Inc.,699873,29,False,True,False,False
Weight Reduction,698205,9,True,False,False,False
-DEV LIFE-,698217,32,False,True,False,False
Oh!Buttons Dropped,695293,43,False,True,False,False
Nostalgia,697958,18,True,False,False,False
You're Out Of Control?!,699495,10,True,False,False,False
Cash Catch,694539,11,True,False,True,True
Art Critic,698766,29,True,False,False,False
Disaster Would Be Natural,695636,36,False,True,False,False
Keep Control (with tutorial),700892,9,False,False,False,False
Intergalactic Chaos,700701,12,True,False,True,True
Last Wheel on Earth,697269,21,True,False,False,False
Generic idle game no. 674054,693074,18,False,True,False,False
Out of Ctrl,693450,305,False,True,False,False
Cardboard Kids,689463,34,True,True,False,False
OVERRUN,699338,28,True,True,False,True
Panik Atak,697400,70,True,False,False,False
Adventure in the Hall of Order,695741,78,False,True,False,False
Overgrowth,700113,9,False,False,False,False
Walk Your Dog,697842,13,True,False,False,False
KeyBindingGame,700207,13,False,True,False,False
Towers Go Rogue,697697,8,True,False,False,False
cused cube,697673,16,True,False,False,False
Remote Worker,700372,13,False,True,False,False
Space Rage,694891,13,True,False,False,False
Jalopy,696176,55,False,True,False,False
Shepherd And His Sheep,693473,44,False,True,False,False
Owl of Control,697593,33,False,True,False,False
Shrekretary,696536,34,True,True,True,False
SÖK,698832,11,True,False,False,False
Imminent Threat,693822,38,False,True,False,False
Shrinkscape,700252,8,True,False,False,False
Ripe and Hyper,698881,8,False,False,False,False
Labrats,694435,13,True,False,False,False
Tectonic Giraffe,697278,25,False,True,False,False
Gob Out,698042,25,False,True,False,False
"Our Castle Is Running Away, My Lord!",693151,46,False,True,False,False
Twilight Pig-Zas,698702,14,False,True,False,False
Strongest Potions,697530,29,False,True,False,False
Just Another Platformer,696529,49,True,True,False,False
robot cleaner,693634,9,False,False,False,False
Running Out of Control,698681,17,False,True,True,True
Haywire Hellfire,696357,9,True,False,False,False
Skitcher,699501,19,True,False,False,True
Drunken Dungeoneer,696538,134,True,True,False,False
Forward Thinker,696549,38,True,True,False,False
Cosmic Pilot,698748,8,True,False,False,False
These Out Of Control Booty Shaking Kittens Are Ruining My Castlevania™!,700582,18,False,False,False,False
90 Seconds,696001,14,True,False,False,False
Ballsy Frolic,696060,9,True,False,False,False
Galactic Mayday,696017,8,False,False,False,False
Can't stop shooting,695653,11,True,False,False,False
Icarus,698101,11,True,False,False,False
EnigmaSeven,694174,10,True,False,False,False
SpiderAttack,698398,10,True,False,True,False
GMTK Game Jam 2020: Tank Command,697170,10,True,False,False,False
Unintentional,699210,11,True,False,False,False
#SquadGoals,693310,10,True,False,True,True
Accident weather,699073,9,True,False,False,False
Agent Control,697860,37,False,True,False,False
Typeventure,697471,81,False,True,False,False
Brakes Break,698712,10,True,False,False,False
PolterHeist,696575,22,False,True,False,False
Starship Hijackers,696851,25,True,True,False,False
The Voices and the Fury,695925,8,True,False,False,False
Rincewind the Inebriated Wizard,694371,13,False,False,False,False
Cocoa-Catastrope,700012,30,False,True,False,False
Disconnected,697248,14,True,False,False,False
Robo Racket,695469,9,False,False,False,False
Jumbled,698340,35,False,True,False,False
Billy Botus,698372,39,False,True,False,False
GMTK 2020 Game Jam Game,695725,9,True,False,False,False
Pitchy,698438,24,False,True,False,False
Quantum Catacombs (GMTK Game Jam 2020),697094,17,True,False,False,False
Luckest: The Game of Chance,699177,8,True,False,False,False
OnePecMan,698686,8,True,False,False,False
Lucid Dream - GMTK 2020,698974,39,False,True,False,False
Loose Goose in Musical Madness,700841,11,True,False,False,False
Auto Shoot,693957,60,True,False,False,False
Frequency,700281,8,True,False,False,False
Corps`n Dungeon,696002,8,False,False,False,False
uncontrollable dog,697617,14,False,True,False,False
A Vase Half-Full,696740,9,False,False,False,False
Crashing Commute,699071,74,False,True,False,False
Food Delivery,696900,33,False,True,False,False
Typing Twister,696687,26,True,True,True,True
Rebind,696712,19,True,False,False,False
Lack of Direction (GMTK2020 Build),698643,9,False,False,False,False
Pooc 2D,699406,8,True,False,False,False
Back To Square One,699329,9,True,False,False,False
The Walls Have Bullets,695196,43,True,True,False,False
All of Control - GMTK 2020,700776,8,True,False,False,False
Fire Defender,696999,8,False,False,False,False
RaveStuck,695883,10,True,False,False,False
RunSnakerun,697891,10,False,False,False,False
GODLIKE,695185,17,True,False,False,False
Run A Tight Sheep,698960,10,False,False,False,False
Jeff's Dog,696400,12,True,False,False,False
Weird Space Drifting,697435,9,True,False,False,False
Monkey scape,700283,8,False,False,False,False
Lost in Gravity Dimension,700462,17,False,True,False,False
Cubeman,694947,21,False,True,False,False
Out of Control (GMTK2020),694269,11,True,False,False,False
Pie on the Fly,697058,29,True,True,False,False
Control Switch,699012,18,False,True,False,False
Keyless,697917,24,True,False,False,False
Delay Mage,694898,34,True,True,True,True
They Keep Coming!,696924,21,True,False,False,False
The WASD Challenge,699980,8,True,False,False,False
Corona Chaos,699333,19,False,True,False,False
Nudge,694683,16,False,True,False,False
The 12:17 Fairway Express,694952,15,False,True,False,False
Can't Stop Won't Stop,695279,7,False,False,False,False
Uncon,695970,9,True,False,False,False
Arcade Maniac,694750,25,False,True,False,False
Control Pad,698865,15,True,False,False,False
Uncontrollable Echoes,698742,53,False,True,False,False
Feed the Machine,697445,18,False,True,False,False
The Uncontrollable Swegway,699068,13,True,False,False,False
CrazyBall,699040,33,False,True,False,False
FranticFarm,698728,8,False,False,False,False
Desecrate,696739,54,True,False,False,False
Doctor Is Here,697462,8,False,False,False,False
Trigger Happy Crab,695032,22,False,True,False,False
Chaos Crystals,694265,9,True,False,False,False
Can't Stop,697247,22,False,True,False,False
Roundees,698435,9,True,False,False,False
Make Way for Noise,697501,28,True,True,False,False
Radio Drift,698114,136,True,True,False,True
Debris,697581,8,True,False,False,True
Scrambled Racing,695328,28,False,True,False,False
Going Balistic,699276,0,True,False,False,False
Out of Control!!!,696363,20,False,True,False,False
The broken brew,696667,8,False,False,False,False
Dude! Where's my skull?,699048,24,True,False,False,False
—,698078,15,True,False,False,False
Control.Point,695717,11,True,False,False,False
WhatAreTheControls,697023,15,False,True,False,False
Bridge Construction Chaos,696664,18,False,False,False,False
Out of Controls,700194,22,False,True,False,False
Alt of Ctrl,697494,8,True,False,True,True
Cosmic S.N.A.F.U.,700904,80,True,False,True,True
Theworstredandbluegame,696527,8,True,False,False,False
Alchemist,696526,8,True,False,False,False
Spirits Possess You,698497,20,False,True,False,False
Fascism,694570,26,False,True,False,False
Mad Mechs,698661,17,False,True,False,False
My Little Petgun,690889,11,True,False,False,False
010,697970,9,True,False,False,False
UNBALANCED!,697934,26,False,True,False,False
This Does What?,697575,8,False,False,False,False
Awry,699398,39,True,False,False,False
[INCOMPLETE] Next Year's Vintage,698854,8,False,False,False,False
Naturally Disastrous,698852,10,True,False,False,True
Doom Delivery Inc.,697671,28,False,True,False,False
RogueBot - GMTK JAM 2020,697648,8,False,False,False,False
Hot Dog Mechanic,695691,9,False,False,False,False
Blue Box vs Evil Geometry,695071,28,True,True,False,False
Sledges On The Edge,698133,17,True,True,False,False
Book Communicator,698777,8,False,False,False,False
Outta My Way!!!,696206,53,True,True,True,True
End Zone Defense Free Kick [GMTK Game Jam 2020],696246,18,False,True,False,False
O.O.C Experiment,700180,9,True,False,False,False
Space Ricochet,698639,32,True,False,False,False
Red Light Green Light,694688,8,False,False,False,False
Guy Wheeler,692970,31,False,True,False,False
Complete Control,694328,9,True,False,False,False
Classics Out Of Control [GMTK Game Jam 2020],695728,33,True,True,True,False
Type Till You Drop,693953,27,False,True,False,False
INPUT,699915,12,False,False,False,False
Two Sides,696262,10,True,False,True,True
Ovnii's Adventure,694047,56,True,False,False,False
Trace - Constellation,695893,44,True,False,False,False
Sgnittes Club,694155,27,True,False,False,False
Black Friday Eternal,698161,16,True,True,True,True
Astro Flora,696515,10,True,False,False,False
Can't Move,697333,15,True,True,False,True
Split Shot,697413,66,False,True,False,False
TEST,694110,9,True,False,False,False
Addictions,698038,20,False,True,False,False
Bonky cars,695912,8,False,False,False,False
Wild Magic (supports controllers),696707,24,True,False,True,False
Glowing Sky,696021,12,True,False,False,False
Random Action Machinery,695608,21,False,True,False,False
Station 27,698198,17,False,True,True,False
Orbit,697032,40,True,True,True,True
Alien out of control,696291,19,False,False,False,False
Dodge til you Can't,694546,21,False,True,False,False
The Runaway Sandwich,694529,8,False,False,False,False
The Unepic of Pablo,698624,8,True,False,False,False
Speed,697951,8,True,False,False,False
SUPER SIM FIREFIGHT,699288,26,True,False,False,False
Fireside Game,697306,16,False,True,False,False
2B,697090,37,False,True,False,False
Dodgy Bullets,698188,8,True,False,False,False
Out of Control,698411,0,False,False,False,False
COVID AI!,697112,12,True,False,False,False
The Benevolent Black Hole,697821,12,True,False,False,False
RAGE MOW'D,698064,18,True,True,False,False
Shadow Run,700639,10,True,False,False,False
Night of the Lemgrins,698806,10,True,False,False,False
Controller,695760,9,True,False,False,False
Lumpion,699469,16,False,True,False,False
DODGE THE CONTROLS,695587,15,True,False,True,True
Jack's Farm Destroyer,700060,17,False,True,False,False
Slime Eater,693345,31,False,True,False,False
Out of Controller!,697220,44,False,True,False,False
Skilled Tree,696948,8,True,False,True,False
BRAIIINZ,700626,8,True,False,False,False
FallingDown,695596,19,False,True,False,False
Out of CTRL,698689,10,False,False,False,False
TryToControl It,696419,10,True,False,False,False
Ctrl+Out,694387,17,False,True,False,False
Some Days...,697051,21,False,True,False,False
JUMP &amp; RUM,699232,9,False,False,False,False
CYBER CONTROL 2020,695815,25,False,True,False,False
The Emotions,695726,12,True,False,False,False
Scripts of the God Program,695992,9,True,False,True,False
Blow Me Up,693703,18,False,True,False,False
Budget Cut,696372,16,True,False,True,True
Broken Heart Squad,698439,8,False,False,False,False
The Disobedients,696168,9,True,False,False,False
VideoGame,698054,8,True,False,False,False
Tally is Empty,697174,25,True,True,True,True
Out of Controls,695635,59,False,True,False,False
Fuelless (GMTK Jam),695858,9,True,False,True,True
Running out of control,698954,16,False,True,False,False
Unruled,696615,11,True,False,False,False
Blocks Away,699022,17,False,True,False,False
Something's rattling inside my controller,697001,10,True,False,False,False
Out of Controller,699419,20,True,False,True,False
Bot Game,699761,16,False,True,False,False
Wheel of Misfortune,696027,9,True,False,False,False
Sunny Day,694939,11,True,False,True,True
Mazel Tov!!,699994,8,True,False,False,False
International Survival Station,698170,10,True,False,False,False
HUD enough,697663,28,False,True,False,False
Factory Run,700856,8,True,False,False,False
The Big Empty,695517,25,False,True,False,False
Toyliseum,695083,9,True,False,False,False
Demon Fight,700563,8,False,False,False,False
CoroMaps-20,694288,32,False,True,False,False
Lost in Space,696592,8,True,False,False,False
Reverse,696548,27,False,True,False,False
Out Of Alpha - Link,700263,8,False,False,False,False
Construction Gone Wrong,699504,19,True,True,False,False
BOB IS NOT YOU,694323,50,False,True,False,False
Apple,688560,9,True,False,False,False
Ork of Control,699781,8,True,False,False,False
The Mech is on Fire,697795,25,True,False,False,False
Robot Defence,699865,8,False,False,False,False
Bleep and Blorp: Out of Control,695132,39,True,True,False,False
NotSo Spacey,700442,11,False,False,False,False
Boulder Blast,698537,24,False,True,False,False
Random Space,693018,0,True,False,False,False
Hunter's Moon,699075,10,True,False,False,False
Pilgrimage of Zed,698794,19,True,False,False,False
Flippy Maze,694125,15,True,True,False,False
Cheerful Recoil,694872,31,True,False,False,False
In deep ship,696990,26,False,True,False,False
Arsombie,697709,24,True,True,False,False
"- You Can Try To Run Forever, But -",694377,17,False,True,False,False
